Date,Actual,Forecasted
2012-03-27 00:00:00,322.30194091796875,304.2363577332743
2012-03-28 00:00:00,326.6556091308594,304.0834854278414
2012-03-29 00:00:00,322.99432373046875,304.2728680273225
2012-03-30 00:00:00,319.4227294921875,303.9026468073696
2012-04-02 00:00:00,322.2521057128906,302.9414447488205
2012-04-03 00:00:00,320.1101379394531,303.028457932829
2012-04-04 00:00:00,316.38909912109375,302.7641385465081
2012-04-05 00:00:00,314.9793701171875,302.8861003715265
2012-04-09 00:00:00,314.2421569824219,301.7916689244764
2012-04-10 00:00:00,312.25958251953125,302.05873909777745
2012-04-11 00:00:00,316.7925720214844,302.01902264188976
2012-04-12 00:00:00,324.28948974609375,302.40299768091666
2012-04-13 00:00:00,311.1337890625,302.31143255676153
2012-04-16 00:00:00,301.90338134765625,302.60230363288986
2012-04-17 00:00:00,303.6468505859375,303.21433048567
2012-04-18 00:00:00,302.5908203125,303.50941914905434
2012-04-19 00:00:00,298.5310363769531,304.21262883497315
2012-04-20 00:00:00,296.9170837402344,304.41135239122
2012-04-23 00:00:00,297.6842041015625,305.34662075245296
2012-04-24 00:00:00,299.5123596191406,306.0827355007722
2012-04-25 00:00:00,303.7215881347656,306.44502258596793
2012-04-26 00:00:00,306.5858459472656,307.16371300634154
2012-04-27 00:00:00,306.3417663574219,307.3171966221439
2012-04-30 00:00:00,301.2956848144531,307.80716462192726
2012-05-01 00:00:00,301.0864562988281,308.30826990318735
2012-05-02 00:00:00,302.4961853027344,308.3980550370793
2012-05-03 00:00:00,304.369140625,308.8194912103905
2012-05-04 00:00:00,297.3703918457031,308.65436241870884
2012-05-07 00:00:00,302.640625,308.172663372653
2012-05-08 00:00:00,305.2508544921875,308.3746513804596
2012-05-09 00:00:00,303.4376525878906,308.19136029505495
2012-05-10 00:00:00,305.6842346191406,308.37305872842876
2012-05-11 00:00:00,301.4849548339844,308.00905591404876
2012-05-14 00:00:00,300.87225341796875,307.2158874709379
2012-05-15 00:00:00,304.4139709472656,307.4149289275538
2012-05-16 00:00:00,313.29071044921875,307.28063166806675
2012-05-17 00:00:00,310.3616943359375,307.558624736932
2012-05-18 00:00:00,299.0789794921875,307.33678244794356
2012-05-21 00:00:00,305.90838623046875,307.17642237627786
2012-05-22 00:00:00,299.2782287597656,307.63096409215325
2012-05-23 00:00:00,303.5920715332031,307.7602832212679
2012-05-24 00:00:00,300.702880859375,308.30175949276105
2012-05-25 00:00:00,294.6605529785156,308.33206047813223
